,summary,config,name
65,"{'_runtime': 6.352763, '_step': 198, '_timestamp': 1728641464.161081, '_wandb.runtime': 6, 'epoch': 197, 'hamming_loss': 0.3345703125, 'train_accuracy': 0.6654296875, 'train_f1_score': 0.08737346830047948, 'train_hamming_loss': 0.3345703125, 'train_loss': 5.023944241319329, 'train_precision': 0.6833333333333333, 'train_recall': 0.0466704610130905, 'val_accuracy': 0.66640625, 'val_f1_score': 0.08955223880597016, 'val_hamming_loss': 0.33359375, 'val_loss': 5.065175439701164, 'val_precision': 0.6363636363636364, 'val_recall': 0.0481651376146789}","{'no_of_epochs': 200, 'neurons_per_layer': [16, 10], 'activation_function': 'sigmoid', 'l_r': 0.001, 'optimizer': 'sgd'}","l_r_0.001_act_sigmoid_opt_sgd_hl_2_neurons_[16, 10]_epochs_200"
66,"{'_runtime': 0.640728, '_step': 20, '_timestamp': 1728641479.248072, '_wandb.runtime': 1, 'epoch': 19, 'hamming_loss': 0.3431640625, 'train_accuracy': 0.6568359375, 'train_f1_score': 0, 'train_hamming_loss': 0.3431640625, 'train_loss': 5.141582949443525, 'train_precision': 0, 'train_recall': 0, 'val_accuracy': 0.659375, 'val_f1_score': 0, 'val_hamming_loss': 0.340625, 'val_loss': 5.134962684670387, 'val_precision': 0, 'val_recall': 0}","{'optimizer': 'mini_batch_gradient_descent', 'no_of_epochs': 100, 'neurons_per_layer': [16, 10, 5], 'activation_function': 'sigmoid', 'l_r': 0.001}","l_r_0.001_act_sigmoid_opt_mini_batch_gradient_descent_hl_3_neurons_[16, 10, 5]_epochs_100"
67,"{'_runtime': 0.541593, '_step': 15, '_timestamp': 1728641485.6061609, '_wandb.runtime': 0, 'epoch': 14, 'hamming_loss': 0.3431640625, 'train_accuracy': 0.6568359375, 'train_f1_score': 0, 'train_hamming_loss': 0.3431640625, 'train_loss': 5.1425676445549255, 'train_precision': 0, 'train_recall': 0, 'val_accuracy': 0.659375, 'val_f1_score': 0, 'val_hamming_loss': 0.340625, 'val_loss': 5.135498296867977, 'val_precision': 0, 'val_recall': 0}","{'neurons_per_layer': [16, 10, 5], 'activation_function': 'sigmoid', 'l_r': 0.001, 'optimizer': 'batch_gradient_descent', 'no_of_epochs': 100}","l_r_0.001_act_sigmoid_opt_batch_gradient_descent_hl_3_neurons_[16, 10, 5]_epochs_100"
68,"{'_runtime': 2.027958, '_step': 29, '_timestamp': 1728641501.763811, '_wandb.runtime': 2, 'epoch': 28, 'hamming_loss': 0.3431640625, 'train_accuracy': 0.6568359375, 'train_f1_score': 0, 'train_hamming_loss': 0.3431640625, 'train_loss': 5.1368115166275885, 'train_precision': 0, 'train_recall': 0, 'val_accuracy': 0.659375, 'val_f1_score': 0, 'val_hamming_loss': 0.340625, 'val_loss': 5.14292475009991, 'val_precision': 0, 'val_recall': 0}","{'l_r': 0.001, 'optimizer': 'sgd', 'no_of_epochs': 100, 'neurons_per_layer': [16, 10, 5], 'activation_function': 'sigmoid'}","l_r_0.001_act_sigmoid_opt_sgd_hl_3_neurons_[16, 10, 5]_epochs_100"
69,"{'_runtime': 0.518621, '_step': 14, '_timestamp': 1728641507.206281, '_wandb.runtime': 0, 'epoch': 13, 'hamming_loss': 0.3431640625, 'train_accuracy': 0.6568359375, 'train_f1_score': 0, 'train_hamming_loss': 0.3431640625, 'train_loss': 5.141375853276161, 'train_precision': 0, 'train_recall': 0, 'val_accuracy': 0.659375, 'val_f1_score': 0, 'val_hamming_loss': 0.340625, 'val_loss': 5.13975831834085, 'val_precision': 0, 'val_recall': 0}","{'neurons_per_layer': [16, 10, 5], 'activation_function': 'sigmoid', 'l_r': 0.001, 'optimizer': 'mini_batch_gradient_descent', 'no_of_epochs': 200}","l_r_0.001_act_sigmoid_opt_mini_batch_gradient_descent_hl_3_neurons_[16, 10, 5]_epochs_200"
70,"{'_runtime': 0.522614, '_step': 10, '_timestamp': 1728641523.085564, '_wandb.runtime': 0, 'epoch': 9, 'hamming_loss': 0.3431640625, 'train_accuracy': 0.6568359375, 'train_f1_score': 0, 'train_hamming_loss': 0.3431640625, 'train_loss': 5.143539733760277, 'train_precision': 0, 'train_recall': 0, 'val_accuracy': 0.659375, 'val_f1_score': 0, 'val_hamming_loss': 0.340625, 'val_loss': 5.133661341763293, 'val_precision': 0, 'val_recall': 0}","{'l_r': 0.001, 'optimizer': 'batch_gradient_descent', 'no_of_epochs': 200, 'neurons_per_layer': [16, 10, 5], 'activation_function': 'sigmoid'}","l_r_0.001_act_sigmoid_opt_batch_gradient_descent_hl_3_neurons_[16, 10, 5]_epochs_200"
71,"{'_runtime': 7.94566, '_step': 200, '_timestamp': 1728641537.879649, '_wandb.runtime': 7, 'epoch': 199, 'hamming_loss': 0.3431640625, 'train_accuracy': 0.6568359375, 'train_f1_score': 0, 'train_hamming_loss': 0.3431640625, 'train_loss': 5.12457168768402, 'train_precision': 0, 'train_recall': 0, 'val_accuracy': 0.659375, 'val_f1_score': 0, 'val_hamming_loss': 0.340625, 'val_loss': 5.131215670460915, 'val_precision': 0, 'val_recall': 0}","{'activation_function': 'sigmoid', 'l_r': 0.001, 'optimizer': 'sgd', 'no_of_epochs': 200, 'neurons_per_layer': [16, 10, 5]}","l_r_0.001_act_sigmoid_opt_sgd_hl_3_neurons_[16, 10, 5]_epochs_200"
72,"{'_runtime': 0.52043, '_step': 11, '_timestamp': 1728641552.905476, '_wandb.runtime': 0, 'epoch': 10, 'hamming_loss': 0.3294921875, 'train_accuracy': 0.673828125, 'train_f1_score': 0.23952641165755917, 'train_hamming_loss': 0.326171875, 'train_loss': 4.924337924131115, 'train_precision': 0.5990888382687927, 'train_recall': 0.14968696642003415, 'val_accuracy': 0.66328125, 'val_f1_score': 0.21778584392014522, 'val_hamming_loss': 0.33671875, 'val_loss': 5.113567915929047, 'val_precision': 0.5217391304347826, 'val_recall': 0.13761467889908258}","{'l_r': 0.01, 'optimizer': 'mini_batch_gradient_descent', 'no_of_epochs': 100, 'neurons_per_layer': [8], 'activation_function': 'tanh'}",l_r_0.01_act_tanh_opt_mini_batch_gradient_descent_hl_1_neurons_[8]_epochs_100
73,"{'_runtime': 0.492437, '_step': 5, '_timestamp': 1728641559.721778, '_wandb.runtime': 0, 'epoch': 4, 'hamming_loss': 0.505078125, 'train_accuracy': 0.6564453125, 'train_f1_score': 0.005652911249293386, 'train_hamming_loss': 0.3435546875, 'train_loss': 36.85912486511402, 'train_precision': 0.4166666666666667, 'train_recall': 0.0028457598178713715, 'val_accuracy': 0.659375, 'val_f1_score': 0, 'val_hamming_loss': 0.340625, 'val_loss': 37.7227091688962, 'val_precision': 0, 'val_recall': 0}","{'optimizer': 'batch_gradient_descent', 'no_of_epochs': 100, 'neurons_per_layer': [8], 'activation_function': 'tanh', 'l_r': 0.01}",l_r_0.01_act_tanh_opt_batch_gradient_descent_hl_1_neurons_[8]_epochs_100
74,"{'_runtime': 1.010348, '_step': 15, '_timestamp': 1728641571.0982678, '_wandb.runtime': 1, 'epoch': 14, 'hamming_loss': 0.3357421875, 'train_accuracy': 0.665625, 'train_f1_score': 0.18708452041785373, 'train_hamming_loss': 0.334375, 'train_loss': 4.934468058840662, 'train_precision': 0.5644699140401146, 'train_recall': 0.11212293682413205, 'val_accuracy': 0.65703125, 'val_f1_score': 0.14090019569471626, 'val_hamming_loss': 0.34296875, 'val_loss': 5.09046964296911, 'val_precision': 0.48, 'val_recall': 0.08256880733944955}","{'optimizer': 'sgd', 'no_of_epochs': 100, 'neurons_per_layer': [8], 'activation_function': 'tanh', 'l_r': 0.01}",l_r_0.01_act_tanh_opt_sgd_hl_1_neurons_[8]_epochs_100
75,"{'_runtime': 0.619222, '_step': 15, '_timestamp': 1728641586.1457531, '_wandb.runtime': 0, 'epoch': 14, 'hamming_loss': 0.32890625, 'train_accuracy': 0.6736328125, 'train_f1_score': 0.2151244715829028, 'train_hamming_loss': 0.3263671875, 'train_loss': 4.931586567085581, 'train_precision': 0.6155913978494624, 'train_recall': 0.13033579965850883, 'val_accuracy': 0.6609375, 'val_f1_score': 0.1653846153846154, 'val_hamming_loss': 0.3390625, 'val_loss': 5.157861696121477, 'val_precision': 0.5119047619047619, 'val_recall': 0.09862385321100918}","{'l_r': 0.01, 'optimizer': 'mini_batch_gradient_descent', 'no_of_epochs': 200, 'neurons_per_layer': [8], 'activation_function': 'tanh'}",l_r_0.01_act_tanh_opt_mini_batch_gradient_descent_hl_1_neurons_[8]_epochs_200
76,"{'_runtime': 0.537039, '_step': 5, '_timestamp': 1728641592.258024, '_wandb.runtime': 0, 'epoch': 4, 'hamming_loss': 0.4828125, 'train_accuracy': 0.6541015625, 'train_f1_score': 0.01556420233463035, 'train_hamming_loss': 0.3458984375, 'train_loss': 41.299115861072565, 'train_precision': 0.3333333333333333, 'train_recall': 0.00796812749003984, 'val_accuracy': 0.6578125, 'val_f1_score': 0.022321428571428575, 'val_hamming_loss': 0.3421875, 'val_loss': 43.63906963718951, 'val_precision': 0.4166666666666667, 'val_recall': 0.011467889908256881}","{'l_r': 0.01, 'optimizer': 'batch_gradient_descent', 'no_of_epochs': 200, 'neurons_per_layer': [8], 'activation_function': 'tanh'}",l_r_0.01_act_tanh_opt_batch_gradient_descent_hl_1_neurons_[8]_epochs_200
77,"{'_runtime': 0.729477, '_step': 11, '_timestamp': 1728641603.31669, '_wandb.runtime': 0, 'epoch': 10, 'hamming_loss': 0.33203125, 'train_accuracy': 0.6685546875, 'train_f1_score': 0.17979700338327695, 'train_hamming_loss': 0.3314453125, 'train_loss': 4.965234798695088, 'train_precision': 0.5961538461538461, 'train_recall': 0.10586226522481502, 'val_accuracy': 0.65546875, 'val_f1_score': 0.14035087719298248, 'val_hamming_loss': 0.34453125, 'val_loss': 5.126018687737663, 'val_precision': 0.4675324675324675, 'val_recall': 0.08256880733944955}","{'optimizer': 'sgd', 'no_of_epochs': 200, 'neurons_per_layer': [8], 'activation_function': 'tanh', 'l_r': 0.01}",l_r_0.01_act_tanh_opt_sgd_hl_1_neurons_[8]_epochs_200
78,"{'_runtime': 0.868325, '_step': 9, '_timestamp': 1728641618.612892, '_wandb.runtime': 0, 'epoch': 8, 'hamming_loss': 0.3224609375, 'train_accuracy': 0.6787109375, 'train_f1_score': 0.2639821029082774, 'train_hamming_loss': 0.3212890625, 'train_loss': 4.875485081071052, 'train_precision': 0.6171548117154811, 'train_recall': 0.16789982925441094, 'val_accuracy': 0.6484375, 'val_f1_score': 0.1906474820143885, 'val_hamming_loss': 0.3515625, 'val_loss': 5.188155883966204, 'val_precision': 0.44166666666666665, 'val_recall': 0.12155963302752294}","{'neurons_per_layer': [16, 10], 'activation_function': 'tanh', 'l_r': 0.01, 'optimizer': 'mini_batch_gradient_descent', 'no_of_epochs': 100}","l_r_0.01_act_tanh_opt_mini_batch_gradient_descent_hl_2_neurons_[16, 10]_epochs_100"
79,"{'_runtime': 0.516391, '_step': 5, '_timestamp': 1728641624.572715, '_wandb.runtime': 0, 'epoch': 4, 'hamming_loss': 0.3921875, 'train_accuracy': 0.4564453125, 'train_f1_score': 0.4326197757390418, 'train_hamming_loss': 0.5435546875, 'train_loss': 18.835287283289126, 'train_precision': 0.33703939008894535, 'train_recall': 0.603870233352305, 'val_accuracy': 0.47890625, 'val_f1_score': 0.450123660346249, 'val_hamming_loss': 0.52109375, 'val_loss': 18.41185909054667, 'val_precision': 0.35135135135135137, 'val_recall': 0.6261467889908257}","{'no_of_epochs': 100, 'neurons_per_layer': [16, 10], 'activation_function': 'tanh', 'l_r': 0.01, 'optimizer': 'batch_gradient_descent'}","l_r_0.01_act_tanh_opt_batch_gradient_descent_hl_2_neurons_[16, 10]_epochs_100"
80,"{'_runtime': 0.913259, '_step': 9, '_timestamp': 1728641630.6628082, '_wandb.runtime': 0, 'epoch': 8, 'hamming_loss': 0.320703125, 'train_accuracy': 0.680078125, 'train_f1_score': 0.28471615720524013, 'train_hamming_loss': 0.319921875, 'train_loss': 4.853305524535989, 'train_precision': 0.6116322701688556, 'train_recall': 0.18554354012521343, 'val_accuracy': 0.646875, 'val_f1_score': 0.19858156028368795, 'val_hamming_loss': 0.353125, 'val_loss': 5.16477442926435, 'val_precision': 0.4375, 'val_recall': 0.12844036697247707}","{'no_of_epochs': 100, 'neurons_per_layer': [16, 10], 'activation_function': 'tanh', 'l_r': 0.01, 'optimizer': 'sgd'}","l_r_0.01_act_tanh_opt_sgd_hl_2_neurons_[16, 10]_epochs_100"
81,"{'_runtime': 0.628109, '_step': 11, '_timestamp': 1728641645.610832, '_wandb.runtime': 0, 'epoch': 10, 'hamming_loss': 0.32265625, 'train_accuracy': 0.677734375, 'train_f1_score': 0.2819843342036554, 'train_hamming_loss': 0.322265625, 'train_loss': 4.833195360205864, 'train_precision': 0.5988909426987061, 'train_recall': 0.18440523619806487, 'val_accuracy': 0.65390625, 'val_f1_score': 0.18715596330275233, 'val_hamming_loss': 0.34609375, 'val_loss': 5.128940611133374, 'val_precision': 0.46788990825688076, 'val_recall': 0.11697247706422019}","{'l_r': 0.01, 'optimizer': 'mini_batch_gradient_descent', 'no_of_epochs': 200, 'neurons_per_layer': [16, 10], 'activation_function': 'tanh'}","l_r_0.01_act_tanh_opt_mini_batch_gradient_descent_hl_2_neurons_[16, 10]_epochs_200"
82,"{'_runtime': 0.593099, '_step': 5, '_timestamp': 1728641661.479889, '_wandb.runtime': 0, 'epoch': 4, 'hamming_loss': 0.5359375, 'train_accuracy': 0.5658203125, 'train_f1_score': 0.3479026107362863, 'train_hamming_loss': 0.4341796875, 'train_loss': 23.943842158748975, 'train_precision': 0.3589588377723971, 'train_recall': 0.33750711439954467, 'val_accuracy': 0.55390625, 'val_f1_score': 0.3337222870478413, 'val_hamming_loss': 0.44609375, 'val_loss': 25.246368251495483, 'val_precision': 0.33966745843230406, 'val_recall': 0.32798165137614677}","{'l_r': 0.01, 'optimizer': 'batch_gradient_descent', 'no_of_epochs': 200, 'neurons_per_layer': [16, 10], 'activation_function': 'tanh'}","l_r_0.01_act_tanh_opt_batch_gradient_descent_hl_2_neurons_[16, 10]_epochs_200"
83,"{'_runtime': 0.813608, '_step': 12, '_timestamp': 1728641668.0433762, '_wandb.runtime': 0, 'epoch': 11, 'hamming_loss': 0.328515625, 'train_accuracy': 0.6720703125, 'train_f1_score': 0.25675077467906154, 'train_hamming_loss': 0.3279296875, 'train_loss': 4.882862391004214, 'train_precision': 0.5776892430278885, 'train_recall': 0.16505406943653955, 'val_accuracy': 0.6546875, 'val_f1_score': 0.20503597122302158, 'val_hamming_loss': 0.3453125, 'val_loss': 5.15376939870547, 'val_precision': 0.475, 'val_recall': 0.13073394495412843}","{'activation_function': 'tanh', 'l_r': 0.01, 'optimizer': 'sgd', 'no_of_epochs': 200, 'neurons_per_layer': [16, 10]}","l_r_0.01_act_tanh_opt_sgd_hl_2_neurons_[16, 10]_epochs_200"
84,"{'_runtime': 0.614962, '_step': 6, '_timestamp': 1728641678.930887, '_wandb.runtime': 0, 'epoch': 5, 'hamming_loss': 0.337890625, 'train_accuracy': 0.6626953125, 'train_f1_score': 0.10378827192527244, 'train_hamming_loss': 0.3373046875, 'train_loss': 5.0311126805080395, 'train_precision': 0.5882352941176471, 'train_recall': 0.056915196357427436, 'val_accuracy': 0.6484375, 'val_f1_score': 0.0625, 'val_hamming_loss': 0.3515625, 'val_loss': 5.227439352225625, 'val_precision': 0.3409090909090909, 'val_recall': 0.034403669724770644}","{'optimizer': 'mini_batch_gradient_descent', 'no_of_epochs': 100, 'neurons_per_layer': [16, 10, 5], 'activation_function': 'tanh', 'l_r': 0.01}","l_r_0.01_act_tanh_opt_mini_batch_gradient_descent_hl_3_neurons_[16, 10, 5]_epochs_100"
85,"{'_runtime': 0.585011, '_step': 5, '_timestamp': 1728641689.5557098, '_wandb.runtime': 0, 'epoch': 4, 'hamming_loss': 0.4576171875, 'train_accuracy': 0.4541015625, 'train_f1_score': 0.43386672068057525, 'train_hamming_loss': 0.5458984375, 'train_loss': 33.165413453429196, 'train_precision': 0.33679245283018866, 'train_recall': 0.6095617529880478, 'val_accuracy': 0.46796875000000004, 'val_f1_score': 0.44768856447688565, 'val_hamming_loss': 0.53203125, 'val_loss': 34.349209549455985, 'val_precision': 0.3462986198243413, 'val_recall': 0.6330275229357798}","{'optimizer': 'batch_gradient_descent', 'no_of_epochs': 100, 'neurons_per_layer': [16, 10, 5], 'activation_function': 'tanh', 'l_r': 0.01}","l_r_0.01_act_tanh_opt_batch_gradient_descent_hl_3_neurons_[16, 10, 5]_epochs_100"
86,"{'_runtime': 0.96696, '_step': 7, '_timestamp': 1728641700.68799, '_wandb.runtime': 0, 'epoch': 6, 'hamming_loss': 0.332421875, 'train_accuracy': 0.66953125, 'train_f1_score': 0.1950523311132255, 'train_hamming_loss': 0.33046875, 'train_loss': 4.972394895447517, 'train_precision': 0.5942028985507246, 'train_recall': 0.11667615253272624, 'val_accuracy': 0.6515625, 'val_f1_score': 0.1423076923076923, 'val_hamming_loss': 0.3484375, 'val_loss': 5.1744951316600645, 'val_precision': 0.44047619047619047, 'val_recall': 0.08486238532110092}","{'activation_function': 'tanh', 'l_r': 0.01, 'optimizer': 'sgd', 'no_of_epochs': 100, 'neurons_per_layer': [16, 10, 5]}","l_r_0.01_act_tanh_opt_sgd_hl_3_neurons_[16, 10, 5]_epochs_100"
87,"{'_runtime': 0.543754, '_step': 11, '_timestamp': 1728641716.251879, '_wandb.runtime': 0, 'epoch': 10, 'hamming_loss': 0.3322265625, 'train_accuracy': 0.669140625, 'train_f1_score': 0.2673010380622837, 'train_hamming_loss': 0.330859375, 'train_loss': 4.9558077257593, 'train_precision': 0.5567567567567567, 'train_recall': 0.17586795674445077, 'val_accuracy': 0.64296875, 'val_f1_score': 0.21612349914236706, 'val_hamming_loss': 0.35703125, 'val_loss': 5.182338794520815, 'val_precision': 0.42857142857142855, 'val_recall': 0.1444954128440367}","{'optimizer': 'mini_batch_gradient_descent', 'no_of_epochs': 200, 'neurons_per_layer': [16, 10, 5], 'activation_function': 'tanh', 'l_r': 0.01}","l_r_0.01_act_tanh_opt_mini_batch_gradient_descent_hl_3_neurons_[16, 10, 5]_epochs_200"
88,"{'_runtime': 0.503178, '_step': 5, '_timestamp': 1728641722.166728, '_wandb.runtime': 0, 'epoch': 4, 'hamming_loss': 0.393359375, 'train_accuracy': 0.5421875, 'train_f1_score': 0.3812038014783527, 'train_hamming_loss': 0.4578125, 'train_loss': 19.056904492778152, 'train_precision': 0.3554899064500246, 'train_recall': 0.4109277177006261, 'val_accuracy': 0.52421875, 'val_f1_score': 0.3596214511041009, 'val_hamming_loss': 0.47578125, 'val_loss': 18.522195250241996, 'val_precision': 0.3320388349514563, 'val_recall': 0.3922018348623853}","{'activation_function': 'tanh', 'l_r': 0.01, 'optimizer': 'batch_gradient_descent', 'no_of_epochs': 200, 'neurons_per_layer': [16, 10, 5]}","l_r_0.01_act_tanh_opt_batch_gradient_descent_hl_3_neurons_[16, 10, 5]_epochs_200"
89,"{'_runtime': 0.889942, '_step': 12, '_timestamp': 1728641738.113405, '_wandb.runtime': 0, 'epoch': 11, 'hamming_loss': 0.334375, 'train_accuracy': 0.6685546875, 'train_f1_score': 0.28667507356031946, 'train_hamming_loss': 0.3314453125, 'train_loss': 4.904786731569243, 'train_precision': 0.5482315112540193, 'train_recall': 0.19408081957882756, 'val_accuracy': 0.640625, 'val_f1_score': 0.20962199312714774, 'val_hamming_loss': 0.359375, 'val_loss': 5.129206382533471, 'val_precision': 0.4178082191780822, 'val_recall': 0.13990825688073394}","{'neurons_per_layer': [16, 10, 5], 'activation_function': 'tanh', 'l_r': 0.01, 'optimizer': 'sgd', 'no_of_epochs': 200}","l_r_0.01_act_tanh_opt_sgd_hl_3_neurons_[16, 10, 5]_epochs_200"
90,"{'_runtime': 1.53511, '_step': 95, '_timestamp': 1728641744.307246, '_wandb.runtime': 1, 'epoch': 94, 'hamming_loss': 0.3326171875, 'train_accuracy': 0.667578125, 'train_f1_score': 0.16813294232649073, 'train_hamming_loss': 0.332421875, 'train_loss': 4.9618745001623905, 'train_precision': 0.5951557093425606, 'train_recall': 0.09789413773477519, 'val_accuracy': 0.66484375, 'val_f1_score': 0.15049504950495052, 'val_hamming_loss': 0.33515625, 'val_loss': 5.118253401509999, 'val_precision': 0.5507246376811594, 'val_recall': 0.0871559633027523}","{'neurons_per_layer': [8], 'activation_function': 'tanh', 'l_r': 0.001, 'optimizer': 'mini_batch_gradient_descent', 'no_of_epochs': 100}",l_r_0.001_act_tanh_opt_mini_batch_gradient_descent_hl_1_neurons_[8]_epochs_100
91,"{'_runtime': 1.616725, '_step': 31, '_timestamp': 1728641760.0927832, '_wandb.runtime': 1, 'epoch': 30, 'hamming_loss': 0.3365234375, 'train_accuracy': 0.6634765625, 'train_f1_score': 0.13547415955845457, 'train_hamming_loss': 0.3365234375, 'train_loss': 5.0316558495677794, 'train_precision': 0.5720338983050848, 'train_recall': 0.07683551508252703, 'val_accuracy': 0.65234375, 'val_f1_score': 0.08247422680412371, 'val_hamming_loss': 0.34765625, 'val_loss': 5.159598444398327, 'val_precision': 0.40816326530612246, 'val_recall': 0.045871559633027525}","{'l_r': 0.001, 'optimizer': 'batch_gradient_descent', 'no_of_epochs': 100, 'neurons_per_layer': [8], 'activation_function': 'tanh'}",l_r_0.001_act_tanh_opt_batch_gradient_descent_hl_1_neurons_[8]_epochs_100
92,"{'_runtime': 1.6709450000000001, '_step': 75, '_timestamp': 1728641776.79043, '_wandb.runtime': 1, 'epoch': 74, 'hamming_loss': 0.334375, 'train_accuracy': 0.6654296875, 'train_f1_score': 0.17604617604617606, 'train_hamming_loss': 0.3345703125, 'train_loss': 4.9739104298696, 'train_precision': 0.5683229813664596, 'train_recall': 0.1041548093340922, 'val_accuracy': 0.6578125, 'val_f1_score': 0.1411764705882353, 'val_hamming_loss': 0.3421875, 'val_loss': 5.103752286668213, 'val_precision': 0.4864864864864865, 'val_recall': 0.08256880733944955}","{'optimizer': 'sgd', 'no_of_epochs': 100, 'neurons_per_layer': [8], 'activation_function': 'tanh', 'l_r': 0.001}",l_r_0.001_act_tanh_opt_sgd_hl_1_neurons_[8]_epochs_100
93,"{'_runtime': 1.511536, '_step': 200, '_timestamp': 1728641782.246189, '_wandb.runtime': 1, 'epoch': 199, 'hamming_loss': 0.3259765625, 'train_accuracy': 0.6740234375, 'train_f1_score': 0.23193741371375978, 'train_hamming_loss': 0.3259765625, 'train_loss': 4.903066053251289, 'train_precision': 0.6057692307692307, 'train_recall': 0.14342629482071714, 'val_accuracy': 0.6609375, 'val_f1_score': 0.1962962962962963, 'val_hamming_loss': 0.3390625, 'val_loss': 5.099967920134924, 'val_precision': 0.5096153846153846, 'val_recall': 0.12155963302752294}","{'neurons_per_layer': [8], 'activation_function': 'tanh', 'l_r': 0.001, 'optimizer': 'mini_batch_gradient_descent', 'no_of_epochs': 200}",l_r_0.001_act_tanh_opt_mini_batch_gradient_descent_hl_1_neurons_[8]_epochs_200
94,"{'_runtime': 1.891155, '_step': 49, '_timestamp': 1728641798.1372302, '_wandb.runtime': 1, 'epoch': 48, 'hamming_loss': 0.33203125, 'train_accuracy': 0.667578125, 'train_f1_score': 0.17777777777777778, 'train_hamming_loss': 0.332421875, 'train_loss': 4.973349569109877, 'train_precision': 0.5878594249201278, 'train_recall': 0.10472396129766648, 'val_accuracy': 0.65625, 'val_f1_score': 0.13385826771653545, 'val_hamming_loss': 0.34375, 'val_loss': 5.1519146190076786, 'val_precision': 0.4722222222222222, 'val_recall': 0.0779816513761468}","{'activation_function': 'tanh', 'l_r': 0.001, 'optimizer': 'batch_gradient_descent', 'no_of_epochs': 200, 'neurons_per_layer': [8]}",l_r_0.001_act_tanh_opt_batch_gradient_descent_hl_1_neurons_[8]_epochs_200
95,"{'_runtime': 2.466892, '_step': 95, '_timestamp': 1728641815.243565, '_wandb.runtime': 2, 'epoch': 94, 'hamming_loss': 0.3310546875, 'train_accuracy': 0.6685546875, 'train_f1_score': 0.18842659014825447, 'train_hamming_loss': 0.3314453125, 'train_loss': 4.954347911444761, 'train_precision': 0.5898203592814372, 'train_recall': 0.11212293682413205, 'val_accuracy': 0.65625, 'val_f1_score': 0.13725490196078433, 'val_hamming_loss': 0.34375, 'val_loss': 5.147697166471621, 'val_precision': 0.47297297297297297, 'val_recall': 0.08027522935779817}","{'neurons_per_layer': [8], 'activation_function': 'tanh', 'l_r': 0.001, 'optimizer': 'sgd', 'no_of_epochs': 200}",l_r_0.001_act_tanh_opt_sgd_hl_1_neurons_[8]_epochs_200
96,"{'_runtime': 1.637875, '_step': 26, '_timestamp': 1728641825.3167748, '_wandb.runtime': 1, 'epoch': 25, 'hamming_loss': 0.334765625, 'train_accuracy': 0.66484375, 'train_f1_score': 0.15467980295566502, 'train_hamming_loss': 0.33515625, 'train_loss': 4.995987210406658, 'train_precision': 0.575091575091575, 'train_recall': 0.08935685828116106, 'val_accuracy': 0.65859375, 'val_f1_score': 0.11717171717171718, 'val_hamming_loss': 0.34140625, 'val_loss': 5.1229501959539165, 'val_precision': 0.4915254237288136, 'val_recall': 0.06651376146788991}","{'optimizer': 'mini_batch_gradient_descent', 'no_of_epochs': 100, 'neurons_per_layer': [16, 10], 'activation_function': 'tanh', 'l_r': 0.001}","l_r_0.001_act_tanh_opt_mini_batch_gradient_descent_hl_2_neurons_[16, 10]_epochs_100"
97,"{'_runtime': 1.6164960000000002, '_step': 44, '_timestamp': 1728641836.234995, '_wandb.runtime': 1, 'epoch': 43, 'hamming_loss': 0.3302734375, 'train_accuracy': 0.6689453125, 'train_f1_score': 0.1978230004732608, 'train_hamming_loss': 0.3310546875, 'train_loss': 4.925103260180295, 'train_precision': 0.5870786516853933, 'train_recall': 0.11895276038702333, 'val_accuracy': 0.65390625, 'val_f1_score': 0.15619047619047619, 'val_hamming_loss': 0.34609375, 'val_loss': 5.156353627368827, 'val_precision': 0.4606741573033708, 'val_recall': 0.09403669724770643}","{'optimizer': 'batch_gradient_descent', 'no_of_epochs': 100, 'neurons_per_layer': [16, 10], 'activation_function': 'tanh', 'l_r': 0.001}","l_r_0.001_act_tanh_opt_batch_gradient_descent_hl_2_neurons_[16, 10]_epochs_100"
98,"{'_runtime': 1.119713, '_step': 20, '_timestamp': 1728641852.345902, '_wandb.runtime': 1, 'epoch': 19, 'hamming_loss': 0.33125, 'train_accuracy': 0.6693359375, 'train_f1_score': 0.19265617548879352, 'train_hamming_loss': 0.3306640625, 'train_loss': 4.966173444331586, 'train_precision': 0.5941176470588235, 'train_recall': 0.11496869664200342, 'val_accuracy': 0.65625, 'val_f1_score': 0.15057915057915058, 'val_hamming_loss': 0.34375, 'val_loss': 5.117300740647716, 'val_precision': 0.47560975609756095, 'val_recall': 0.08944954128440367}","{'neurons_per_layer': [16, 10], 'activation_function': 'tanh', 'l_r': 0.001, 'optimizer': 'sgd', 'no_of_epochs': 100}","l_r_0.001_act_tanh_opt_sgd_hl_2_neurons_[16, 10]_epochs_100"
