,summary,config,name
68,"{'_runtime': 4.8321950000000005, '_step': 100, '_timestamp': 1728599105.997247, '_wandb.runtime': 4, 'epoch': 99, 'train_accuracy': 0.454172366621067, 'train_f1_score': 0.10410787080589524, 'train_loss': 0.19527931733004053, 'train_precision': 0.0756953944368445, 'train_recall': 0.16666666666666666, 'val_accuracy': 0.2568306010928962, 'val_f1_score': 0.08173913043478262, 'val_loss': 0.21274068150205022, 'val_precision': 0.05136612021857924, 'val_recall': 0.2}","{'neurons_per_layer': [16, 10, 5], 'activation_function': 'sigmoid', 'l_r': 0.001, 'optimizer': 'sgd', 'no_of_epochs': 100}","l_r_0.001_act_sigmoid_opt_sgd_hl_3_neurons_[16, 10, 5]_epochs_100"
69,"{'_runtime': 1.883315, '_step': 200, '_timestamp': 1728599114.118894, '_wandb.runtime': 1, 'epoch': 199, 'train_accuracy': 0.454172366621067, 'train_f1_score': 0.10410787080589524, 'train_loss': 0.1939471222815377, 'train_precision': 0.0756953944368445, 'train_recall': 0.16666666666666666, 'val_accuracy': 0.2568306010928962, 'val_f1_score': 0.08173913043478262, 'val_loss': 0.2108382746763613, 'val_precision': 0.05136612021857924, 'val_recall': 0.2}","{'optimizer': 'mini_batch_gradient_descent', 'no_of_epochs': 200, 'neurons_per_layer': [16, 10, 5], 'activation_function': 'sigmoid', 'l_r': 0.001}","l_r_0.001_act_sigmoid_opt_mini_batch_gradient_descent_hl_3_neurons_[16, 10, 5]_epochs_200"
70,"{'_runtime': 2.706381, '_step': 200, '_timestamp': 1728599124.7272818, '_wandb.runtime': 2, 'epoch': 199, 'train_accuracy': 0.454172366621067, 'train_f1_score': 0.10410787080589524, 'train_loss': 0.19486730283551054, 'train_precision': 0.0756953944368445, 'train_recall': 0.16666666666666666, 'val_accuracy': 0.2568306010928962, 'val_f1_score': 0.08173913043478262, 'val_loss': 0.21319510559271798, 'val_precision': 0.05136612021857924, 'val_recall': 0.2}","{'optimizer': 'batch_gradient_descent', 'no_of_epochs': 200, 'neurons_per_layer': [16, 10, 5], 'activation_function': 'sigmoid', 'l_r': 0.001}","l_r_0.001_act_sigmoid_opt_batch_gradient_descent_hl_3_neurons_[16, 10, 5]_epochs_200"
71,"{'_runtime': 9.572434, '_step': 200, '_timestamp': 1728599144.2658272, '_wandb.runtime': 9, 'epoch': 199, 'train_accuracy': 0.454172366621067, 'train_f1_score': 0.10410787080589524, 'train_loss': 0.19506944059388281, 'train_precision': 0.0756953944368445, 'train_recall': 0.16666666666666666, 'val_accuracy': 0.2568306010928962, 'val_f1_score': 0.08173913043478262, 'val_loss': 0.21168119941097738, 'val_precision': 0.05136612021857924, 'val_recall': 0.2}","{'neurons_per_layer': [16, 10, 5], 'activation_function': 'sigmoid', 'l_r': 0.001, 'optimizer': 'sgd', 'no_of_epochs': 200}","l_r_0.001_act_sigmoid_opt_sgd_hl_3_neurons_[16, 10, 5]_epochs_200"
72,"{'_runtime': 1.619567, '_step': 29, '_timestamp': 1728599155.748941, '_wandb.runtime': 1, 'epoch': 28, 'train_accuracy': 0.6114911080711354, 'train_f1_score': 0.2968224224144372, 'train_loss': 0.15306508212495099, 'train_precision': 0.2962768708759646, 'train_recall': 0.29736998676969084, 'val_accuracy': 0.5573770491803278, 'val_f1_score': 0.3400224398754957, 'val_loss': 0.16908531418898654, 'val_precision': 0.32291610828196193, 'val_recall': 0.35904255319148937}","{'neurons_per_layer': [8], 'activation_function': 'tanh', 'l_r': 0.01, 'optimizer': 'mini_batch_gradient_descent', 'no_of_epochs': 100}",l_r_0.01_act_tanh_opt_mini_batch_gradient_descent_hl_1_neurons_[8]_epochs_100
73,"{'_runtime': 0.502541, '_step': 5, '_timestamp': 1728599162.2485042, '_wandb.runtime': 0, 'epoch': 4, 'train_accuracy': 0.3693570451436389, 'train_f1_score': 0.0899100899100899, 'train_loss': 1.5241157763327602, 'train_precision': 0.061559507523939815, 'train_recall': 0.16666666666666666, 'val_accuracy': 0.5136612021857924, 'val_f1_score': 0.13574007220216605, 'val_loss': 2.0871672703379263, 'val_precision': 0.10273224043715848, 'val_recall': 0.2}","{'l_r': 0.01, 'optimizer': 'batch_gradient_descent', 'no_of_epochs': 100, 'neurons_per_layer': [8], 'activation_function': 'tanh'}",l_r_0.01_act_tanh_opt_batch_gradient_descent_hl_1_neurons_[8]_epochs_100
74,"{'_runtime': 1.462341, '_step': 35, '_timestamp': 1728599178.566947, '_wandb.runtime': 1, 'epoch': 34, 'train_accuracy': 0.6032831737346102, 'train_f1_score': 0.28413117414037004, 'train_loss': 0.1523603743414738, 'train_precision': 0.2871840690809763, 'train_recall': 0.2811425037381495, 'val_accuracy': 0.5737704918032787, 'val_f1_score': 0.34865664087391895, 'val_loss': 0.16974985863143086, 'val_precision': 0.32978927203065134, 'val_recall': 0.36981382978723404}","{'activation_function': 'tanh', 'l_r': 0.01, 'optimizer': 'sgd', 'no_of_epochs': 100, 'neurons_per_layer': [8]}",l_r_0.01_act_tanh_opt_sgd_hl_1_neurons_[8]_epochs_100
75,"{'_runtime': 1.420116, '_step': 25, '_timestamp': 1728599194.038157, '_wandb.runtime': 1, 'epoch': 24, 'train_accuracy': 0.612859097127223, 'train_f1_score': 0.2943810349852247, 'train_loss': 0.15369040110213972, 'train_precision': 0.29569634182415094, 'train_recall': 0.29307737773706916, 'val_accuracy': 0.5901639344262295, 'val_f1_score': 0.35629547952453433, 'val_loss': 0.168564832388588, 'val_precision': 0.33839397259220816, 'val_recall': 0.3761968085106383}","{'neurons_per_layer': [8], 'activation_function': 'tanh', 'l_r': 0.01, 'optimizer': 'mini_batch_gradient_descent', 'no_of_epochs': 200}",l_r_0.01_act_tanh_opt_mini_batch_gradient_descent_hl_1_neurons_[8]_epochs_200
76,"{'_runtime': 0.71675, '_step': 5, '_timestamp': 1728599200.3771431, '_wandb.runtime': 0, 'epoch': 4, 'train_accuracy': 0.3693570451436389, 'train_f1_score': 0.0899100899100899, 'train_loss': 2.0946909532784868, 'train_precision': 0.061559507523939815, 'train_recall': 0.16666666666666666, 'val_accuracy': 0.5136612021857924, 'val_f1_score': 0.13574007220216605, 'val_loss': 2.8520179658256852, 'val_precision': 0.10273224043715848, 'val_recall': 0.2}","{'neurons_per_layer': [8], 'activation_function': 'tanh', 'l_r': 0.01, 'optimizer': 'batch_gradient_descent', 'no_of_epochs': 200}",l_r_0.01_act_tanh_opt_batch_gradient_descent_hl_1_neurons_[8]_epochs_200
77,"{'_runtime': 1.357054, '_step': 51, '_timestamp': 1728599211.848955, '_wandb.runtime': 1, 'epoch': 50, 'train_accuracy': 0.625170998632011, 'train_f1_score': 0.3066251060573975, 'train_loss': 0.14946301371990753, 'train_precision': 0.3034145485942475, 'train_recall': 0.3099043346876786, 'val_accuracy': 0.5628415300546448, 'val_f1_score': 0.3471489401301662, 'val_loss': 0.16712373433374386, 'val_precision': 0.3273101112723754, 'val_recall': 0.3695478723404255}","{'l_r': 0.01, 'optimizer': 'sgd', 'no_of_epochs': 200, 'neurons_per_layer': [8], 'activation_function': 'tanh'}",l_r_0.01_act_tanh_opt_sgd_hl_1_neurons_[8]_epochs_200
78,"{'_runtime': 1.658133, '_step': 22, '_timestamp': 1728599226.8897731, '_wandb.runtime': 1, 'epoch': 21, 'train_accuracy': 0.6114911080711354, 'train_f1_score': 0.29632824643552763, 'train_loss': 0.15157488313713216, 'train_precision': 0.29416577586201664, 'train_recall': 0.29852274595457856, 'val_accuracy': 0.546448087431694, 'val_f1_score': 0.33665232249236204, 'val_loss': 0.16591107670335628, 'val_precision': 0.3186728395061728, 'val_recall': 0.356781914893617}","{'no_of_epochs': 100, 'neurons_per_layer': [16, 10], 'activation_function': 'tanh', 'l_r': 0.01, 'optimizer': 'mini_batch_gradient_descent'}","l_r_0.01_act_tanh_opt_mini_batch_gradient_descent_hl_2_neurons_[16, 10]_epochs_100"
79,"{'_runtime': 0.529417, '_step': 5, '_timestamp': 1728599242.709119, '_wandb.runtime': 0, 'epoch': 4, 'train_accuracy': 0.454172366621067, 'train_f1_score': 0.10410787080589524, 'train_loss': 1.2545903920658945, 'train_precision': 0.0756953944368445, 'train_recall': 0.16666666666666666, 'val_accuracy': 0.2568306010928962, 'val_f1_score': 0.08173913043478262, 'val_loss': 0.7798196637683833, 'val_precision': 0.05136612021857924, 'val_recall': 0.2}","{'no_of_epochs': 100, 'neurons_per_layer': [16, 10], 'activation_function': 'tanh', 'l_r': 0.01, 'optimizer': 'batch_gradient_descent'}","l_r_0.01_act_tanh_opt_batch_gradient_descent_hl_2_neurons_[16, 10]_epochs_100"
80,"{'_runtime': 1.9022160000000001, '_step': 50, '_timestamp': 1728599259.950397, '_wandb.runtime': 1, 'epoch': 49, 'train_accuracy': 0.6183310533515732, 'train_f1_score': 0.3042820971364221, 'train_loss': 0.1465183643893422, 'train_precision': 0.2977095246311085, 'train_recall': 0.31115142832538734, 'val_accuracy': 0.5846994535519126, 'val_f1_score': 0.35881802873596913, 'val_loss': 0.16631806877854916, 'val_precision': 0.33972403776325344, 'val_recall': 0.38018617021276596}","{'l_r': 0.01, 'optimizer': 'sgd', 'no_of_epochs': 100, 'neurons_per_layer': [16, 10], 'activation_function': 'tanh'}","l_r_0.01_act_tanh_opt_sgd_hl_2_neurons_[16, 10]_epochs_100"
81,"{'_runtime': 0.544586, '_step': 19, '_timestamp': 1728599274.690018, '_wandb.runtime': 0, 'epoch': 18, 'train_accuracy': 0.6142270861833106, 'train_f1_score': 0.29728754353829295, 'train_loss': 0.1529623676665396, 'train_precision': 0.29453936885926096, 'train_recall': 0.3000874844406867, 'val_accuracy': 0.5628415300546448, 'val_f1_score': 0.35388942725643785, 'val_loss': 0.16814088024535245, 'val_precision': 0.33272789705776046, 'val_recall': 0.3779255319148936}","{'no_of_epochs': 200, 'neurons_per_layer': [16, 10], 'activation_function': 'tanh', 'l_r': 0.01, 'optimizer': 'mini_batch_gradient_descent'}","l_r_0.01_act_tanh_opt_mini_batch_gradient_descent_hl_2_neurons_[16, 10]_epochs_200"
82,"{'_runtime': 0.529595, '_step': 5, '_timestamp': 1728599281.237045, '_wandb.runtime': 0, 'epoch': 4, 'train_accuracy': 0.454172366621067, 'train_f1_score': 0.10410787080589524, 'train_loss': 1.3780675728882923, 'train_precision': 0.0756953944368445, 'train_recall': 0.16666666666666666, 'val_accuracy': 0.2568306010928962, 'val_f1_score': 0.08173913043478262, 'val_loss': 1.2605768865001847, 'val_precision': 0.05136612021857924, 'val_recall': 0.2}","{'optimizer': 'batch_gradient_descent', 'no_of_epochs': 200, 'neurons_per_layer': [16, 10], 'activation_function': 'tanh', 'l_r': 0.01}","l_r_0.01_act_tanh_opt_batch_gradient_descent_hl_2_neurons_[16, 10]_epochs_200"
83,"{'_runtime': 0.908349, '_step': 18, '_timestamp': 1728599292.369378, '_wandb.runtime': 0, 'epoch': 17, 'train_accuracy': 0.612859097127223, 'train_f1_score': 0.3003655289846654, 'train_loss': 0.1533207803082854, 'train_precision': 0.2945422185951249, 'train_recall': 0.30642374566492087, 'val_accuracy': 0.5519125683060109, 'val_f1_score': 0.34290854686364575, 'val_loss': 0.17097908170746204, 'val_precision': 0.3248989429335965, 'val_recall': 0.363031914893617}","{'l_r': 0.01, 'optimizer': 'sgd', 'no_of_epochs': 200, 'neurons_per_layer': [16, 10], 'activation_function': 'tanh'}","l_r_0.01_act_tanh_opt_sgd_hl_2_neurons_[16, 10]_epochs_200"
84,"{'_runtime': 0.547456, '_step': 20, '_timestamp': 1728599307.72719, '_wandb.runtime': 1, 'epoch': 19, 'train_accuracy': 0.6169630642954856, 'train_f1_score': 0.30030844726242517, 'train_loss': 0.15271260111185703, 'train_precision': 0.2951890064344329, 'train_recall': 0.30560859422093833, 'val_accuracy': 0.5355191256830601, 'val_f1_score': 0.33462312872898514, 'val_loss': 0.1706747317483557, 'val_precision': 0.31341516718875206, 'val_recall': 0.35890957446808514}","{'l_r': 0.01, 'optimizer': 'mini_batch_gradient_descent', 'no_of_epochs': 100, 'neurons_per_layer': [16, 10, 5], 'activation_function': 'tanh'}","l_r_0.01_act_tanh_opt_mini_batch_gradient_descent_hl_3_neurons_[16, 10, 5]_epochs_100"
85,"{'_runtime': 0.487905, '_step': 5, '_timestamp': 1728599323.429648, '_wandb.runtime': 0, 'epoch': 4, 'train_accuracy': 0.3693570451436389, 'train_f1_score': 0.0899100899100899, 'train_loss': 1.6706031553968372, 'train_precision': 0.061559507523939815, 'train_recall': 0.16666666666666666, 'val_accuracy': 0.5136612021857924, 'val_f1_score': 0.13574007220216605, 'val_loss': 2.262243180121062, 'val_precision': 0.10273224043715848, 'val_recall': 0.2}","{'no_of_epochs': 100, 'neurons_per_layer': [16, 10, 5], 'activation_function': 'tanh', 'l_r': 0.01, 'optimizer': 'batch_gradient_descent'}","l_r_0.01_act_tanh_opt_batch_gradient_descent_hl_3_neurons_[16, 10, 5]_epochs_100"
86,"{'_runtime': 1.085926, '_step': 14, '_timestamp': 1728599339.857316, '_wandb.runtime': 1, 'epoch': 13, 'train_accuracy': 0.600547195622435, 'train_f1_score': 0.2807482960052083, 'train_loss': 0.15359840207551265, 'train_precision': 0.28455542478591195, 'train_recall': 0.27704169504528836, 'val_accuracy': 0.5628415300546448, 'val_f1_score': 0.34534014442573213, 'val_loss': 0.1689373606037468, 'val_precision': 0.3255546501722286, 'val_recall': 0.3676861702127659}","{'activation_function': 'tanh', 'l_r': 0.01, 'optimizer': 'sgd', 'no_of_epochs': 100, 'neurons_per_layer': [16, 10, 5]}","l_r_0.01_act_tanh_opt_sgd_hl_3_neurons_[16, 10, 5]_epochs_100"
87,"{'_runtime': 1.500374, '_step': 32, '_timestamp': 1728599355.345256, '_wandb.runtime': 1, 'epoch': 31, 'train_accuracy': 0.6224350205198358, 'train_f1_score': 0.30096375695106464, 'train_loss': 0.15041326914653813, 'train_precision': 0.3009869129414435, 'train_recall': 0.30094060452335664, 'val_accuracy': 0.5737704918032787, 'val_f1_score': 0.36040865075451217, 'val_loss': 0.16813187389639278, 'val_precision': 0.3378692634715308, 'val_recall': 0.3861702127659575}","{'neurons_per_layer': [16, 10, 5], 'activation_function': 'tanh', 'l_r': 0.01, 'optimizer': 'mini_batch_gradient_descent', 'no_of_epochs': 200}","l_r_0.01_act_tanh_opt_mini_batch_gradient_descent_hl_3_neurons_[16, 10, 5]_epochs_200"
88,"{'_runtime': 0.525686, '_step': 5, '_timestamp': 1728599371.258271, '_wandb.runtime': 0, 'epoch': 4, 'train_accuracy': 0.454172366621067, 'train_f1_score': 0.10410787080589524, 'train_loss': 1.90252992650237, 'train_precision': 0.0756953944368445, 'train_recall': 0.16666666666666666, 'val_accuracy': 0.2568306010928962, 'val_f1_score': 0.08173913043478262, 'val_loss': 1.222498369369394, 'val_precision': 0.05136612021857924, 'val_recall': 0.2}","{'l_r': 0.01, 'optimizer': 'batch_gradient_descent', 'no_of_epochs': 200, 'neurons_per_layer': [16, 10, 5], 'activation_function': 'tanh'}","l_r_0.01_act_tanh_opt_batch_gradient_descent_hl_3_neurons_[16, 10, 5]_epochs_200"
89,"{'_runtime': 1.732428, '_step': 25, '_timestamp': 1728599387.951812, '_wandb.runtime': 1, 'epoch': 24, 'train_accuracy': 0.612859097127223, 'train_f1_score': 0.29837507215538756, 'train_loss': 0.15250269143521406, 'train_precision': 0.29127338912703277, 'train_recall': 0.3058317089018843, 'val_accuracy': 0.5519125683060109, 'val_f1_score': 0.34187106400895284, 'val_loss': 0.17334325750969684, 'val_precision': 0.3229360165118679, 'val_recall': 0.36316489361702126}","{'activation_function': 'tanh', 'l_r': 0.01, 'optimizer': 'sgd', 'no_of_epochs': 200, 'neurons_per_layer': [16, 10, 5]}","l_r_0.01_act_tanh_opt_sgd_hl_3_neurons_[16, 10, 5]_epochs_200"
90,"{'_runtime': 2.864661, '_step': 100, '_timestamp': 1728599394.345231, '_wandb.runtime': 2, 'epoch': 99, 'train_accuracy': 0.5896032831737346, 'train_f1_score': 0.271745922849876, 'train_loss': 0.15780846847173938, 'train_precision': 0.2794117047797114, 'train_recall': 0.2644895370957514, 'val_accuracy': 0.5683060109289617, 'val_f1_score': 0.3308389044878765, 'val_loss': 0.17077806135969903, 'val_precision': 0.31943681318681316, 'val_recall': 0.34308510638297873}","{'optimizer': 'mini_batch_gradient_descent', 'no_of_epochs': 100, 'neurons_per_layer': [8], 'activation_function': 'tanh', 'l_r': 0.001}",l_r_0.001_act_tanh_opt_mini_batch_gradient_descent_hl_1_neurons_[8]_epochs_100
91,"{'_runtime': 1.630321, '_step': 100, '_timestamp': 1728599405.126604, '_wandb.runtime': 1, 'epoch': 99, 'train_accuracy': 0.573187414500684, 'train_f1_score': 0.2680590384604727, 'train_loss': 0.16000395253886726, 'train_precision': 0.2762068465229515, 'train_recall': 0.26037815981274026, 'val_accuracy': 0.5409836065573771, 'val_f1_score': 0.3263586673014665, 'val_loss': 0.16956042353976405, 'val_precision': 0.3148878455920709, 'val_recall': 0.33869680851063827}","{'no_of_epochs': 100, 'neurons_per_layer': [8], 'activation_function': 'tanh', 'l_r': 0.001, 'optimizer': 'batch_gradient_descent'}",l_r_0.001_act_tanh_opt_batch_gradient_descent_hl_1_neurons_[8]_epochs_100
92,"{'_runtime': 1.907207, '_step': 100, '_timestamp': 1728599417.238055, '_wandb.runtime': 1, 'epoch': 99, 'train_accuracy': 0.600547195622435, 'train_f1_score': 0.28315105726429374, 'train_loss': 0.15848446583094308, 'train_precision': 0.28602142821870796, 'train_recall': 0.28033772516968464, 'val_accuracy': 0.5628415300546448, 'val_f1_score': 0.34400440121541626, 'val_loss': 0.16823281813224147, 'val_precision': 0.3246407874890847, 'val_recall': 0.3658244680851064}","{'neurons_per_layer': [8], 'activation_function': 'tanh', 'l_r': 0.001, 'optimizer': 'sgd', 'no_of_epochs': 100}",l_r_0.001_act_tanh_opt_sgd_hl_1_neurons_[8]_epochs_100
93,"{'_runtime': 1.7605140000000001, '_step': 200, '_timestamp': 1728599427.0788648, '_wandb.runtime': 1, 'epoch': 199, 'train_accuracy': 0.6019151846785226, 'train_f1_score': 0.2872004310520973, 'train_loss': 0.15397873011225888, 'train_precision': 0.28949423133450913, 'train_recall': 0.28494269475563067, 'val_accuracy': 0.5573770491803278, 'val_f1_score': 0.338391107300343, 'val_loss': 0.1696807959496752, 'val_precision': 0.3196699134199134, 'val_recall': 0.3594414893617021}","{'l_r': 0.001, 'optimizer': 'mini_batch_gradient_descent', 'no_of_epochs': 200, 'neurons_per_layer': [8], 'activation_function': 'tanh'}",l_r_0.001_act_tanh_opt_mini_batch_gradient_descent_hl_1_neurons_[8]_epochs_200
94,"{'_runtime': 1.500063, '_step': 84, '_timestamp': 1728599437.3135612, '_wandb.runtime': 1, 'epoch': 83, 'train_accuracy': 0.478796169630643, 'train_f1_score': 0.15592074274834086, 'train_loss': 0.195878801634557, 'train_precision': 0.1387094322413924, 'train_recall': 0.17800832961475532, 'val_accuracy': 0.3224043715846995, 'val_f1_score': 0.18031995710072393, 'val_loss': 0.18905344104931981, 'val_precision': 0.15215686274509804, 'val_recall': 0.22127659574468087}","{'activation_function': 'tanh', 'l_r': 0.001, 'optimizer': 'batch_gradient_descent', 'no_of_epochs': 200, 'neurons_per_layer': [8]}",l_r_0.001_act_tanh_opt_batch_gradient_descent_hl_1_neurons_[8]_epochs_200
95,"{'_runtime': 2.227225, '_step': 129, '_timestamp': 1728599449.7198641, '_wandb.runtime': 2, 'epoch': 128, 'train_accuracy': 0.5978112175102599, 'train_f1_score': 0.284758581082371, 'train_loss': 0.1552025406810695, 'train_precision': 0.28917948717948716, 'train_recall': 0.28047081111972255, 'val_accuracy': 0.5683060109289617, 'val_f1_score': 0.34031609091476983, 'val_loss': 0.16441750608519015, 'val_precision': 0.32475226649799704, 'val_recall': 0.35744680851063826}","{'optimizer': 'sgd', 'no_of_epochs': 200, 'neurons_per_layer': [8], 'activation_function': 'tanh', 'l_r': 0.001}",l_r_0.001_act_tanh_opt_sgd_hl_1_neurons_[8]_epochs_200
96,"{'_runtime': 1.491106, '_step': 65, '_timestamp': 1728599459.171363, '_wandb.runtime': 1, 'epoch': 64, 'train_accuracy': 0.6032831737346102, 'train_f1_score': 0.289152720975235, 'train_loss': 0.15373234716394993, 'train_precision': 0.28991452991452993, 'train_recall': 0.28839490515668914, 'val_accuracy': 0.5846994535519126, 'val_f1_score': 0.3592729037606137, 'val_loss': 0.1652739208507307, 'val_precision': 0.33874694002447975, 'val_recall': 0.3824468085106383}","{'optimizer': 'mini_batch_gradient_descent', 'no_of_epochs': 100, 'neurons_per_layer': [16, 10], 'activation_function': 'tanh', 'l_r': 0.001}","l_r_0.001_act_tanh_opt_mini_batch_gradient_descent_hl_2_neurons_[16, 10]_epochs_100"
97,"{'_runtime': 0.501751, '_step': 14, '_timestamp': 1728599469.673281, '_wandb.runtime': 0, 'epoch': 13, 'train_accuracy': 0.46238030095759236, 'train_f1_score': 0.13917873750740475, 'train_loss': 0.1887183041766324, 'train_precision': 0.11758598827072436, 'train_recall': 0.17048564628885912, 'val_accuracy': 0.2896174863387978, 'val_f1_score': 0.1658991530717492, 'val_loss': 0.19464885400310958, 'val_precision': 0.13595238095238096, 'val_recall': 0.2127659574468085}","{'no_of_epochs': 100, 'neurons_per_layer': [16, 10], 'activation_function': 'tanh', 'l_r': 0.001, 'optimizer': 'batch_gradient_descent'}","l_r_0.001_act_tanh_opt_batch_gradient_descent_hl_2_neurons_[16, 10]_epochs_100"
98,"{'_runtime': 2.354235, '_step': 79, '_timestamp': 1728599482.339526, '_wandb.runtime': 2, 'epoch': 78, 'train_accuracy': 0.600547195622435, 'train_f1_score': 0.2844550476028838, 'train_loss': 0.15328133551970513, 'train_precision': 0.28549883903505663, 'train_recall': 0.28341886062769595, 'val_accuracy': 0.5901639344262295, 'val_f1_score': 0.35801894983900034, 'val_loss': 0.16568303822370448, 'val_precision': 0.339782087165134, 'val_recall': 0.3783244680851064}","{'l_r': 0.001, 'optimizer': 'sgd', 'no_of_epochs': 100, 'neurons_per_layer': [16, 10], 'activation_function': 'tanh'}","l_r_0.001_act_tanh_opt_sgd_hl_2_neurons_[16, 10]_epochs_100"
99,"{'_runtime': 1.5183529999999998, '_step': 200, '_timestamp': 1728599491.695515, '_wandb.runtime': 1, 'epoch': 199, 'train_accuracy': 0.6169630642954856, 'train_f1_score': 0.2942814175728427, 'train_loss': 0.14888733147406902, 'train_precision': 0.29639895491194085, 'train_recall': 0.2921939218863759, 'val_accuracy': 0.5737704918032787, 'val_f1_score': 0.3474818296890084, 'val_loss': 0.16630711419336122, 'val_precision': 0.3292756435701789, 'val_recall': 0.36781914893617024}","{'no_of_epochs': 200, 'neurons_per_layer': [16, 10], 'activation_function': 'tanh', 'l_r': 0.001, 'optimizer': 'mini_batch_gradient_descent'}","l_r_0.001_act_tanh_opt_mini_batch_gradient_descent_hl_2_neurons_[16, 10]_epochs_200"
100,"{'_runtime': 1.419782, '_step': 200, '_timestamp': 1728599507.51012, '_wandb.runtime': 1, 'epoch': 199, 'train_accuracy': 0.5937072503419972, 'train_f1_score': 0.28589568622104616, 'train_loss': 0.15508921233033693, 'train_precision': 0.28524697078913946, 'train_recall': 0.28654735902675027, 'val_accuracy': 0.5355191256830601, 'val_f1_score': 0.34545337153180977, 'val_loss': 0.17388500911472932, 'val_precision': 0.32258721670486373, 'val_recall': 0.3718085106382979}","{'no_of_epochs': 200, 'neurons_per_layer': [16, 10], 'activation_function': 'tanh', 'l_r': 0.001, 'optimizer': 'batch_gradient_descent'}","l_r_0.001_act_tanh_opt_batch_gradient_descent_hl_2_neurons_[16, 10]_epochs_200"
101,"{'_runtime': 5.415739, '_step': 200, '_timestamp': 1728599519.1394591, '_wandb.runtime': 5, 'epoch': 199, 'train_accuracy': 0.6142270861833106, 'train_f1_score': 0.29756753020736076, 'train_loss': 0.1496366684148577, 'train_precision': 0.2967963895382525, 'train_recall': 0.29834268849276246, 'val_accuracy': 0.5519125683060109, 'val_f1_score': 0.346378571947364, 'val_loss': 0.17370355001941049, 'val_precision': 0.32430569524345926, 'val_recall': 0.3716755319148936}","{'optimizer': 'sgd', 'no_of_epochs': 200, 'neurons_per_layer': [16, 10], 'activation_function': 'tanh', 'l_r': 0.001}","l_r_0.001_act_tanh_opt_sgd_hl_2_neurons_[16, 10]_epochs_200"
102,"{'_runtime': 1.549277, '_step': 69, '_timestamp': 1728599525.088413, '_wandb.runtime': 1, 'epoch': 68, 'train_accuracy': 0.5964432284541724, 'train_f1_score': 0.28075968162921966, 'train_loss': 0.15220905729463266, 'train_precision': 0.2850749012039335, 'train_recall': 0.27657315421530176, 'val_accuracy': 0.5737704918032787, 'val_f1_score': 0.34268894448473375, 'val_loss': 0.16675544235989984, 'val_precision': 0.32731816833989924, 'val_recall': 0.3595744680851064}","{'optimizer': 'mini_batch_gradient_descent', 'no_of_epochs': 100, 'neurons_per_layer': [16, 10, 5], 'activation_function': 'tanh', 'l_r': 0.001}","l_r_0.001_act_tanh_opt_mini_batch_gradient_descent_hl_3_neurons_[16, 10, 5]_epochs_100"
103,"{'_runtime': 1.478026, '_step': 38, '_timestamp': 1728599535.713412, '_wandb.runtime': 1, 'epoch': 37, 'train_accuracy': 0.454172366621067, 'train_f1_score': 0.1628021021902193, 'train_loss': 0.1896508588486614, 'train_precision': 0.15900777320530407, 'train_recall': 0.16678194258515544, 'val_accuracy': 0.2568306010928962, 'val_f1_score': 0.08173913043478262, 'val_loss': 0.19799420350468638, 'val_precision': 0.05136612021857924, 'val_recall': 0.2}","{'optimizer': 'batch_gradient_descent', 'no_of_epochs': 100, 'neurons_per_layer': [16, 10, 5], 'activation_function': 'tanh', 'l_r': 0.001}","l_r_0.001_act_tanh_opt_batch_gradient_descent_hl_3_neurons_[16, 10, 5]_epochs_100"
104,"{'_runtime': 3.501026, '_step': 92, '_timestamp': 1728599549.288196, '_wandb.runtime': 3, 'epoch': 91, 'train_accuracy': 0.5937072503419972, 'train_f1_score': 0.2753261378897807, 'train_loss': 0.15360322406495433, 'train_precision': 0.27919208079399244, 'train_recall': 0.2715657953451232, 'val_accuracy': 0.5191256830601093, 'val_f1_score': 0.30813154420409106, 'val_loss': 0.17467140735087336, 'val_precision': 0.29217563291139237, 'val_recall': 0.3259308510638298}","{'optimizer': 'sgd', 'no_of_epochs': 100, 'neurons_per_layer': [16, 10, 5], 'activation_function': 'tanh', 'l_r': 0.001}","l_r_0.001_act_tanh_opt_sgd_hl_3_neurons_[16, 10, 5]_epochs_100"
105,"{'_runtime': 1.478164, '_step': 43, '_timestamp': 1728599557.302304, '_wandb.runtime': 1, 'epoch': 42, 'train_accuracy': 0.5868673050615595, 'train_f1_score': 0.27628005897206714, 'train_loss': 0.15774480543806482, 'train_precision': 0.2875326940275274, 'train_recall': 0.26587500097857314, 'val_accuracy': 0.5846994535519126, 'val_f1_score': 0.33513084337126003, 'val_loss': 0.1694736423288815, 'val_precision': 0.3352884305510796, 'val_recall': 0.3349734042553192}","{'l_r': 0.001, 'optimizer': 'mini_batch_gradient_descent', 'no_of_epochs': 200, 'neurons_per_layer': [16, 10, 5], 'activation_function': 'tanh'}","l_r_0.001_act_tanh_opt_mini_batch_gradient_descent_hl_3_neurons_[16, 10, 5]_epochs_200"
